saree_id,saree_name,image_url
6985d491e9001af64ec7a60f,Saree071,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378361907.jpg
6985d491e9001af64ec7a60f,Saree071,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378370659.jpg
6985d50ce9001af64ec7a610,Saree072,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378417875.jpg
6985d50ce9001af64ec7a610,Saree072,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378427525.jpg
6985d50ce9001af64ec7a610,Saree072,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378438902.jpg
6985d50ce9001af64ec7a610,Saree072,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378449772.jpg
6985d50ce9001af64ec7a610,Saree072,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378499127.jpg
6985d50ce9001af64ec7a610,Saree072,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378633730.jpg
6985d571e9001af64ec7a611,Saree073,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378534231.jpg
6985d571e9001af64ec7a611,Saree073,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378544582.jpg
6985d571e9001af64ec7a611,Saree073,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378555367.jpg
6985d571e9001af64ec7a611,Saree073,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378580414.jpg
6985d571e9001af64ec7a611,Saree073,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378590359.jpg
6985d625e9001af64ec7a612,Saree074,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378695381.jpg
6985d625e9001af64ec7a612,Saree074,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378711030.jpg
6985d625e9001af64ec7a612,Saree074,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378725442.jpg
6985d625e9001af64ec7a612,Saree074,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378742006.jpg
6985d625e9001af64ec7a612,Saree074,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378755563.jpg
6985d625e9001af64ec7a612,Saree074,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378763093.jpg
6985d625e9001af64ec7a612,Saree074,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378773749.jpg
6985d625e9001af64ec7a612,Saree074,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378783618.jpg
6985d6cce9001af64ec7a613,Saree075,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378871077.jpg
6985d6cce9001af64ec7a613,Saree075,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378885272.jpg
6985d6cce9001af64ec7a613,Saree075,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378899480.jpg
6985d6cce9001af64ec7a613,Saree075,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378910656.jpg
6985d6cce9001af64ec7a613,Saree075,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770378924213.jpg
